"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
2008,3,20,4,653,700,840,857,"XE",541,"N14562",107,117,87,-17,-7,"MCI","AUS",650,7,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,654,700,1106,1133,"B6",1060,"N228JB",192,213,171,-27,-6,"AUS","JFK",1522,11,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,657,700,808,821,"XE",1,"N17185",191,201,174,-13,-3,"AUS","ONT",1197,5,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,659,605,844,750,"9E",5743,"88289E",105,105,82,54,54,"AUS","MEM",559,6,17,0,"",0,54,0,0,0,0
2008,3,20,4,659,645,918,910,"WN",3489,"N648SW",79,85,67,8,14,"ELP","AUS",528,5,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,700,700,755,800,"WN",713,"N401WN",55,60,43,-5,0,"MAF","AUS",294,3,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,701,700,804,805,"WN",1041,"N354SW",63,65,51,-1,1,"AUS","MAF",294,2,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,701,705,807,805,"AA",652,"N534AA",66,60,39,2,-4,"AUS","DFW",190,12,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,702,705,733,740,"WN",2263,"N394SW",151,155,133,-7,-3,"AUS","PHX",872,5,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,704,705,756,800,"MQ",3366,"N675AE",52,55,40,-4,-1,"AUS","DAL",189,2,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,708,715,831,832,"XE",519,"N11191",83,77,64,-1,-7,"AUS","MSY",445,6,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,708,650,1159,1140,"AA",1182,"N201AA",171,170,144,19,18,"LAX","AUS",1242,6,21,0,"",0,18,0,1,0,0
2008,3,20,4,710,615,1057,1007,"XE",2834,"N17138",167,172,148,50,55,"AUS","CLE",1174,7,12,0,"",0,50,0,0,0,0
2008,3,20,4,710,710,1032,1020,"OH",5034,"N689CA",142,130,103,12,0,"AUS","ATL",813,22,17,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,715,720,916,916,"UA",657,"N836UA",241,236,227,0,-5,"AUS","SFO",1504,4,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,719,720,823,825,"WN",2452,"N332SW",64,65,49,-2,-1,"LBB","AUS",341,6,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,723,725,816,824,"CO",1841,"N73291",53,59,29,-8,-2,"IAH","AUS",140,11,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,728,730,758,805,"WN",2437,"N275WN",90,95,78,-7,-2,"AUS","ELP",528,2,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,730,730,822,820,"WN",250,"N504SW",52,50,33,2,0,"DAL","AUS",189,4,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,733,735,1006,1005,"WN",574,"N392SW",153,150,138,1,-2,"AUS","MDW",972,5,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,735,730,747,801,"XE",303,"N14907",132,151,113,-14,5,"AUS","TUS",797,6,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,735,740,830,840,"AA",1958,"N468AA",55,60,39,-10,-5,"AUS","DFW",190,5,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,739,740,852,850,"WN",359,"N356SW",73,70,59,2,-1,"AUS","LBB",341,3,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,740,745,833,840,"WN",2182,"N318SW",53,55,42,-7,-5,"AUS","DAL",189,2,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,744,750,907,912,"UA",373,"N928UA",143,142,125,-5,-6,"AUS","DEN",775,8,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,750,755,906,910,"AA",1465,"N493AA",196,195,179,-4,-5,"AUS","SNA",1209,9,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,750,755,1115,1115,"CO",350,"N59302",265,260,217,0,-5,"EWR","AUS",1504,6,42,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,752,755,837,850,"MQ",3890,"N617AE",45,55,33,-13,-3,"DAL","AUS",189,3,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,758,801,1016,1051,"YV",7273,"N516LR",138,170,129,-35,-3,"ORD","AUS",978,3,6,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,759,800,1025,1010,"OO",4118,"N806SK",206,190,160,15,-1,"AUS","SLC",1085,31,15,0,"",0,0,0,15,0,0
2008,3,20,4,804,805,1126,1132,"B6",1061,"N289JB",262,267,224,-6,-1,"JFK","AUS",1522,3,35,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,808,815,914,910,"CO",440,"N16703",66,55,31,4,-7,"AUS","IAH",140,22,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,812,815,1055,1100,"AA",1199,"N451AA",163,165,132,-5,-3,"ORD","AUS",978,14,17,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,813,805,859,900,"AA",1109,"N449AA",46,55,31,-1,8,"DFW","AUS",190,5,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,826,825,917,915,"WN",1092,"N674AA",51,50,34,2,1,"DAL","AUS",189,5,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,827,830,920,925,"WN",713,"N401WN",53,55,40,-5,-3,"AUS","DAL",189,5,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,827,820,1256,1300,"WN",399,"N708SA",149,160,132,-4,7,"LAS","AUS",1090,5,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,827,820,954,1003,"XE",511,"N13161",87,103,72,-9,7,"MSY","AUS",445,7,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,830,835,1133,1140,"OH",5124,"N538CA",123,125,101,-7,-5,"AUS","ATL",813,10,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,832,835,930,935,"AA",450,"N481AA",58,60,40,-5,-3,"AUS","DFW",190,9,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,832,815,1230,1225,"WN",483,"N729SW",118,130,105,5,17,"PHX","AUS",872,4,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,835,835,914,917,"US",435,"N303AW",159,162,126,-3,0,"AUS","PHX",872,23,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,837,838,958,1013,"EV",4451,"N331CA",141,155,117,-15,-1,"ATL","AUS",813,6,18,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,841,830,1116,1115,"WN",319,"N297WN",215,225,202,1,11,"BWI","AUS",1342,5,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,843,850,1002,1010,"AA",379,"N569AA",199,200,183,-8,-7,"AUS","LAX",1242,8,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,849,630,1307,1101,"CO",852,"N14645",198,211,179,126,139,"AUS","EWR",1504,7,12,0,"",0,126,0,0,0,0
2008,3,20,4,851,850,939,940,"WN",2452,"N332SW",48,50,30,-1,1,"AUS","HOU",148,5,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,852,845,1059,1100,"WN",1444,"N230WN",127,135,113,-1,7,"BNA","AUS",756,5,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,853,850,949,950,"WN",250,"N504SW",176,180,162,-1,3,"AUS","LAS",1090,5,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,853,900,958,1000,"AA",1743,"N3ANAA",65,60,42,-2,-7,"AUS","DFW",190,12,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,854,845,1002,942,"CO",1583,"N16607",68,57,27,20,9,"IAH","AUS",140,6,35,0,"",0,4,0,11,0,5
2008,3,20,4,903,850,1339,1332,"XE",2,"N14204",156,162,141,7,13,"ONT","AUS",1197,7,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,906,905,1418,1425,"AA",1810,"N466AA",192,200,177,-7,1,"SJC","AUS",1476,4,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,910,910,1116,1127,"XE",2252,"N13132",186,197,165,-11,0,"CLE","AUS",1174,9,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,911,915,1005,1011,"CO",640,"N73291",54,56,33,-6,-4,"AUS","IAH",140,11,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,915,905,1058,1100,"OO",2930,"N507CA",103,115,86,-2,10,"MCI","AUS",650,6,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,917,920,1010,1015,"MQ",3364,"N617AE",53,55,42,-5,-3,"AUS","DAL",189,4,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,917,800,1151,1040,"WN",437,"N479WN",154,160,133,71,77,"MDW","AUS",972,5,16,0,"",0,11,0,0,0,60
2008,3,20,4,918,850,1257,1235,"B6",1263,"N193JB",279,285,240,22,28,"BOS","AUS",1698,4,35,0,"",0,3,0,0,0,19
2008,3,20,4,920,925,1008,1032,"XE",311,"N14562",108,127,95,-24,-5,"AUS","ABQ",619,5,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,921,900,1056,1040,"WN",379,"N612SW",155,160,140,16,21,"TPA","AUS",928,5,10,0,"",0,1,0,0,0,15
2008,3,20,4,924,925,1121,1125,"9E",5744,"87979E",117,120,84,-4,-1,"MEM","AUS",559,5,28,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,924,925,1012,1025,"AA",421,"N468AA",48,60,32,-13,-1,"DFW","AUS",190,5,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,925,900,1110,1045,"OH",5527,"N693CA",165,165,128,25,25,"CVG","AUS",958,9,28,0,"",0,25,0,0,0,0
2008,3,20,4,933,910,1408,1350,"WN",67,"N265WN",155,160,137,18,23,"SAN","AUS",1164,6,12,0,"",0,18,0,0,0,0
2008,3,20,4,938,940,1344,1401,"US",225,"N175AW",126,141,109,-17,-2,"PHX","AUS",872,5,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,941,945,1032,1045,"AA",511,"N449AA",51,60,37,-13,-4,"AUS","DFW",190,5,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,943,935,1336,1340,"WN",3489,"N648SW",173,185,162,-4,8,"AUS","BWI",1342,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,945,945,1040,1040,"WN",1087,"N674AA",55,55,42,0,0,"AUS","DAL",189,4,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,948,955,1216,1235,"AA",368,"N551AA",148,160,133,-19,-7,"AUS","ORD",978,6,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1001,810,1041,855,"WN",3754,"N699SW",40,45,27,106,111,"HOU","AUS",148,5,8,0,"",0,25,0,0,0,81
2008,3,20,4,1002,1010,1051,1100,"MQ",3355,"N673AE",49,50,31,-9,-8,"DAL","AUS",189,4,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1010,1010,1103,1108,"CO",441,"N76355",53,58,27,-5,0,"IAH","AUS",140,5,21,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1012,1015,1453,1505,"WN",3582,"N643SW",161,170,149,-12,-3,"LAX","AUS",1242,4,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1018,945,1439,1400,"WN",393,"N229WN",141,135,105,39,33,"PHX","AUS",872,5,31,0,"",0,33,0,6,0,0
2008,3,20,4,1025,1015,1117,1105,"WN",1090,"N734SA",52,50,33,12,10,"DAL","AUS",189,5,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1029,1030,1216,1221,"XE",532,"N13161",107,111,94,-5,-1,"AUS","MCI",650,3,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1037,1020,1129,1115,"CO",1572,"N16607",52,55,35,14,17,"AUS","IAH",140,5,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1038,1040,1340,1343,"F9",216,"N947FR",122,123,100,-3,-2,"DEN","AUS",775,5,17,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1038,1040,1129,1140,"AA",1477,"N523AA",51,60,31,-11,-2,"DFW","AUS",190,6,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1045,1055,1423,1429,"OH",5574,"N915CA",158,154,137,-6,-10,"AUS","CVG",958,1,20,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1047,1043,1353,1352,"EV",4185,"N331CA",126,129,104,1,4,"AUS","ATL",813,9,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1049,1050,1202,1150,"AA",2024,"N555AA",73,60,39,12,-1,"AUS","DFW",190,23,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1055,1105,1336,1349,"XE",531,"N14562",101,104,82,-13,-10,"ABQ","AUS",619,6,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1101,920,1208,1025,"WN",3754,"N699SW",187,185,170,103,101,"AUS","SAN",1164,3,14,0,"",0,0,0,2,0,101
2008,3,20,4,1104,1040,1145,1125,"WN",867,"N672SW",41,45,28,20,24,"HOU","AUS",148,5,8,0,"",0,3,0,0,0,17
2008,3,20,4,1113,1110,1236,1230,"AA",813,"N468AA",203,200,180,6,3,"AUS","LAX",1242,10,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1117,1105,1241,1225,"WN",379,"N612SW",204,200,185,16,12,"AUS","LAX",1242,9,10,0,"",0,0,0,4,0,12
2008,3,20,4,1119,1115,1211,1210,"CO",741,"N14601",52,55,28,1,4,"IAH","AUS",140,6,18,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1122,1120,1205,1205,"WN",1659,"N230WN",43,45,29,0,2,"AUS","HOU",148,6,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1122,1125,1212,1220,"MQ",3488,"N673AE",50,55,38,-8,-3,"AUS","DAL",189,2,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1123,1130,1229,1240,"YV",7271,"N516LR",126,130,112,-11,-7,"AUS","DEN",775,6,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1125,1130,1320,1320,"OO",2931,"N507CA",115,110,100,0,-5,"AUS","MCI",650,5,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1126,1113,1604,1603,"OO",6130,"N778SK",158,170,143,1,13,"LAX","AUS",1242,3,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1138,1145,1212,1220,"WN",319,"N297WN",94,95,76,-8,-7,"AUS","ELP",528,10,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1139,1140,1408,1415,"AA",2486,"N451AA",149,155,136,-7,-1,"AUS","ORD",978,5,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1147,1150,1651,1640,"CO",251,"N76355",244,230,189,11,-3,"AUS","EWR",1504,11,44,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1151,1155,1559,1559,"YV",7276,"N501MJ",188,184,166,0,-4,"AUS","IAD",1297,8,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1153,1130,1215,1205,"WN",1090,"N734SA",142,155,128,10,23,"AUS","PHX",872,4,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1153,1130,1243,1230,"AA",1717,"N428AA",50,60,36,13,23,"DFW","AUS",190,4,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1155,1200,1556,1554,"XE",2366,"N13132",181,174,155,2,-5,"AUS","CLE",1174,11,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1155,1110,1630,1554,"OH",5202,"N693CA",215,224,189,36,45,"AUS","JFK",1522,21,5,0,"",0,36,0,0,0,0
2008,3,20,4,1200,1205,1619,1647,"B6",1062,"N289JB",199,222,183,-28,-5,"AUS","JFK",1522,2,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1203,1205,1345,1345,"9E",5745,"87979E",102,100,82,0,-2,"AUS","MEM",559,4,16,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1203,1145,1252,1235,"WN",1136,"N660SW",49,50,33,17,18,"DAL","AUS",189,4,12,0,"",0,8,0,0,0,9
2008,3,20,4,1206,1210,1308,1308,"CO",1758,"N59302",62,58,35,0,-4,"AUS","IAH",140,10,17,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1206,1210,1343,1410,"XE",308,"N11191",157,180,139,-27,-4,"JAX","AUS",954,9,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1208,1145,1258,1240,"WN",2967,"N672SW",50,55,39,18,23,"AUS","DAL",189,3,8,0,"",0,2,0,0,0,16
2008,3,20,4,1209,1145,1431,1410,"WN",1410,"N240WN",82,85,69,21,24,"ELP","AUS",528,4,9,0,"",0,2,0,0,0,19
2008,3,20,4,1215,1100,1409,1255,"WN",824,"N479WN",114,115,93,74,75,"AUS","BNA",756,6,15,0,"",0,4,0,0,0,70
2008,3,20,4,1215,1215,1725,1735,"AA",1024,"N572AA",190,200,173,-10,0,"SJC","AUS",1476,6,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1216,1216,1631,1631,"YV",2888,"N933LR",135,135,107,0,0,"PHX","AUS",872,10,18,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1222,1225,1556,1605,"AA",1198,"N523AA",154,160,135,-9,-3,"AUS","RDU",1162,5,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1224,1225,1455,1510,"YV",7193,"N514MJ",211,225,188,-15,-1,"IAD","AUS",1297,3,20,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1227,1230,1658,1715,"WN",334,"N737JW",151,165,132,-17,-3,"LAS","AUS",1090,5,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1240,1245,1327,1335,"MQ",3412,"N673AE",47,50,32,-8,-5,"DAL","AUS",189,3,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1241,1230,1508,1515,"AA",1545,"N504AA",147,165,131,-7,11,"ORD","AUS",978,4,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1243,1225,1431,1325,"AA",1526,"N201AA",108,60,41,66,18,"AUS","DFW",190,53,14,0,"",0,0,0,52,0,14
2008,3,20,4,1243,1235,1332,1335,"AA",668,"N409AA",49,60,32,-3,8,"DFW","AUS",190,4,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1251,1205,1455,1355,"WN",3486,"N697SW",184,170,160,60,46,"MCO","AUS",993,6,18,0,"",0,15,0,14,0,31
2008,3,20,4,1259,1305,1352,1404,"CO",1540,"N14601",53,59,33,-12,-6,"AUS","IAH",140,8,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1300,1140,1816,1707,"UA",374,"N812UA",196,207,171,69,80,"SFO","AUS",1504,4,21,0,"",0,59,0,0,0,10
2008,3,20,4,1303,1250,1354,1350,"WN",1582,"N729SW",171,180,161,4,13,"AUS","LAS",1090,3,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1303,1310,1752,1805,"AA",1308,"N4YGAA",169,175,145,-13,-7,"LAX","AUS",1242,4,20,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1310,1310,1448,1504,"OH",5339,"N477CA",158,174,140,-16,0,"CVG","AUS",958,5,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1315,1315,1603,1603,"YV",7207,"N506MJ",168,168,136,0,0,"ORD","AUS",978,7,25,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1323,1325,1417,1425,"AA",418,"N428AA",54,60,38,-8,-2,"AUS","DFW",190,5,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1325,1255,1429,1355,"WN",1136,"N660SW",64,60,45,34,30,"AUS","HRL",273,2,17,0,"",0,13,0,4,0,17
2008,3,20,4,1329,1315,1817,1804,"B6",1264,"N193JB",228,229,207,13,14,"AUS","BOS",1698,4,17,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1330,1330,1422,1425,"WN",399,"N708SA",52,55,39,-3,0,"AUS","DAL",189,5,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1331,1337,1703,1720,"OO",4111,"N614SK",152,163,132,-17,-6,"SLC","AUS",1085,5,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1332,1335,1456,1500,"DL",1135,"N923DL",144,145,122,-4,-3,"ATL","AUS",813,6,16,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1335,1245,1419,1335,"WN",494,"N416WN",44,50,33,44,50,"DAL","AUS",189,4,7,0,"",0,0,0,0,0,44
2008,3,20,4,1336,1344,1650,1652,"OO",6088,"N748SK",134,128,101,-2,-8,"DEN","AUS",775,19,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1337,1335,1519,1530,"9E",5742,"89039E",102,115,83,-11,2,"MEM","AUS",559,5,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1341,1340,1641,1645,"WN",1684,"N372SW",120,125,102,-4,1,"DEN","AUS",775,4,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1344,1335,1448,1430,"CO",241,"N14308",64,55,35,18,9,"IAH","AUS",140,6,23,0,"",0,9,0,9,0,0
2008,3,20,4,1355,1345,1437,1430,"WN",1683,"N726SW",42,45,30,7,10,"HOU","AUS",148,4,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1357,1250,1603,1505,"WN",1093,"N325SW",126,135,111,58,67,"BNA","AUS",756,4,11,0,"",0,5,0,0,0,53
2008,3,20,4,1359,1405,1449,1500,"MQ",3503,"N673AE",50,55,40,-11,-6,"AUS","DAL",189,2,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1400,1345,1451,1445,"AA",1587,"N514AA",51,60,31,6,15,"DFW","AUS",190,5,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1402,1335,1705,1646,"B6",1065,"N203JB",243,251,219,19,27,"JFK","AUS",1522,5,19,0,"",0,0,0,0,0,19
2008,3,20,4,1405,1400,1553,1555,"OO",2932,"N709BR",108,115,87,-2,5,"MCI","AUS",650,4,17,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1407,1405,1458,1455,"WN",420,"N368SW",51,50,39,3,2,"DAL","AUS",189,4,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1409,1410,1607,1625,"AA",1563,"N4WBAA",118,135,100,-18,-1,"STL","AUS",722,6,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1414,1415,1517,1515,"AA",422,"N409AA",63,60,40,2,-1,"AUS","DFW",190,9,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1417,1400,1538,1515,"XE",2,"N14204",81,75,57,23,17,"AUS","OKC",358,4,20,0,"",0,13,0,6,0,4
2008,3,20,4,1417,1410,1648,1655,"AA",1053,"N477AA",151,165,131,-7,7,"ORD","AUS",978,5,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1418,1423,1539,1535,"F9",217,"N947FR",141,132,114,4,-5,"AUS","DEN",775,9,18,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1427,1430,1542,1547,"XE",612,"N14562",75,77,62,-5,-3,"AUS","MSY",445,5,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1428,1430,1517,1528,"CO",1541,"N35204",49,58,30,-11,-2,"IAH","AUS",140,5,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1436,1415,1745,1740,"WN",67,"N265WN",129,145,118,5,21,"AUS","MCO",993,5,6,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1443,1355,1528,1445,"WN",2640,"N416WN",45,50,29,43,48,"AUS","HOU",148,5,11,0,"",0,4,0,0,0,39
2008,3,20,4,1451,1425,1549,1525,"WN",1310,"N660SW",58,60,49,24,26,"HRL","AUS",273,3,6,0,"",0,0,0,0,0,24
2008,3,20,4,1451,1430,1549,1520,"MQ",3446,"N682AE",58,50,31,29,21,"DAL","AUS",189,5,22,0,"",0,0,0,8,0,21
2008,3,20,4,1501,1500,1607,1615,"WN",1683,"N726SW",126,135,113,-8,1,"AUS","DEN",775,6,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1503,1440,1851,1845,"WN",1410,"N240WN",168,185,158,6,23,"AUS","BWI",1342,4,6,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1505,1430,1559,1525,"WN",393,"N229WN",54,55,42,34,35,"AUS","DAL",189,4,8,0,"",0,0,0,0,0,34
2008,3,20,4,1508,1505,1701,1650,"AA",1023,"N466AA",233,225,220,11,3,"AUS","SJC",1476,4,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1512,1520,1610,1615,"AA",559,"N4YSAA",58,55,34,-5,-8,"DFW","AUS",190,7,17,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1516,1450,1749,1725,"WN",308,"N908WN",213,215,198,24,26,"BWI","AUS",1342,5,10,0,"",0,6,0,0,0,18
2008,3,20,4,1520,1527,1853,1900,"OH",5026,"N477CA",153,153,142,-7,-7,"AUS","CVG",958,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1520,1520,1550,1557,"US",644,"N175AW",150,157,131,-7,0,"AUS","PHX",872,5,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1521,1515,1609,1605,"WN",649,"N519SW",48,50,36,4,6,"DAL","AUS",189,4,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1523,1524,1921,1936,"YV",2889,"N903FJ",118,132,102,-15,-1,"PHX","AUS",872,6,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1524,1425,1635,1530,"WN",3486,"N697SW",191,185,178,65,59,"AUS","SAN",1164,2,11,0,"",0,0,0,6,0,59
2008,3,20,4,1526,1510,1623,1609,"CO",1706,"N14308",57,59,34,14,16,"AUS","IAH",140,8,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1527,1530,1959,2010,"WN",3657,"N204WN",152,160,131,-11,-3,"SAN","AUS",1164,11,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1528,1525,1556,1555,"WN",420,"N368SW",148,150,132,1,3,"AUS","PHX",872,6,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1529,1525,1634,1625,"AA",1128,"N514AA",65,60,44,9,4,"AUS","DFW",190,11,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1535,1535,1850,1850,"WN",3582,"N643SW",135,135,123,0,0,"AUS","TPA",928,3,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1535,1549,1638,1706,"YV",7326,"N514MJ",123,137,105,-28,-14,"AUS","DEN",775,6,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1535,1540,1630,1634,"CO",341,"N14342",55,54,27,-4,-5,"IAH","AUS",140,5,23,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1538,1540,1842,1851,"DL",1262,"N923DL",124,131,104,-9,-2,"AUS","ATL",813,11,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1538,1450,1730,1615,"DL",1525,"N905DA",172,145,114,75,48,"ATL","AUS",813,9,49,0,"",0,24,0,27,0,24
